estimate,se,ci_lower,ci_upper,covers,r_d,learner,overlap_strength,complexity,seed,elapsed
3.90926485606887,0.1706952563520322,3.5747083012870546,4.243821410850685,1,1.0028315413626048,lasso,0.0,linear,34,0.16483569145202637
3.9430604126828417,0.16415695595873292,3.621318691191997,4.264802134173686,1,1.0388986312457504,lasso_logistic,0.0,linear,34,0.8972868919372559
3.9930101361350827,0.1238152323501975,3.750336739991237,4.235683532278928,1,1.0038240109281398,lasso,0.0,linear,35,0.17623114585876465
3.8386375668399437,0.1274464238670648,3.588847166102071,4.088427967577816,1,1.0378514739737974,lasso_logistic,0.0,linear,35,1.725255012512207
3.994144163262502,0.07804126359945214,3.841186097299579,4.147102229225425,1,1.0110296532894865,lasso,0.0,linear,36,0.17087793350219727
4.0071731530590995,0.07367005639009515,3.8627824957954786,4.15156381032272,1,1.0381882900222688,lasso_logistic,0.0,linear,36,2.1254918575286865
3.9238555359150418,0.07643883429510895,3.7740381736764035,4.07367289815368,1,1.0052299371616131,lasso,0.0,linear,37,0.17475318908691406
3.9745210412845595,0.07646726317153674,3.8246479594720015,4.124394123097117,1,1.0289189270755699,lasso_logistic,0.0,linear,37,1.5320382118225098
3.6556259522142214,0.1863688612572637,3.290349696310242,4.020902208118201,1,0.9988755314634009,lasso,0.0,linear,38,0.18222975730895996
3.735905976119012,0.1840195419626717,3.375234301420618,4.096577650817406,1,1.0151663438390013,lasso_logistic,0.0,linear,38,1.622908115386963
3.99483867158707,0.08157359292888612,3.8349573673569224,4.154719975817218,1,1.0035904150241006,lasso,0.0,linear,39,0.19405412673950195
3.916431390327908,0.0781483540019161,3.763263431033066,4.0695993496227505,1,1.0394933328852591,lasso_logistic,0.0,linear,39,1.8302321434020996
4.065951886122459,0.10464848443839772,3.8608446255864988,4.271059146658419,1,1.0030129445023062,lasso,0.0,linear,40,0.18669414520263672
4.033282546240193,0.10044311620992938,3.8364176559737606,4.230147436506626,1,1.0376301916492938,lasso_logistic,0.0,linear,40,1.5926728248596191
4.271543072753733,0.15437226136691418,3.968979000262578,4.574107145244889,1,1.0010044469557116,lasso,0.0,linear,41,0.17676997184753418
3.844389314314973,0.16183756820863143,3.5271935092805107,4.161585119349436,1,1.0361263657635758,lasso_logistic,0.0,linear,41,1.584986925125122
4.192857660049472,0.07463709220647813,4.0465716474139795,4.339143672684965,0,1.004306885754881,lasso,0.0,linear,42,0.20200824737548828
4.071880144562572,0.07628217553529182,3.9223698278510377,4.2213904612741056,1,1.0437960398499178,lasso_logistic,0.0,linear,42,1.5673599243164062
4.262398305327187,0.18283745666221765,3.904043475244337,4.620753135410037,1,1.0039465789016102,lasso,0.0,linear,43,0.19510889053344727
3.88609638903009,0.18180715488543764,3.529760913322937,4.242431864737243,1,1.0575347213862076,lasso_logistic,0.0,linear,43,1.1883010864257812
4.149910456377298,0.11984812039475512,3.9150124567887574,4.384808455965838,1,0.999824828730851,lasso,0.0,linear,44,0.16804909706115723
3.9796771252005336,0.12144276923317325,3.741653671320705,4.217700579080362,1,1.0328721376722398,lasso_logistic,0.0,linear,44,1.7283430099487305
3.9270382269633632,0.07866468497894902,3.7728582775494344,4.081218176377292,1,1.0081915999830902,lasso,0.0,linear,45,0.19215106964111328
3.9377438140980168,0.07468395611894807,3.7913659498819086,4.0841216783141245,1,1.0160280406284432,lasso_logistic,0.0,linear,45,2.1586310863494873
3.845366701637884,0.15788213925246433,3.535923394900917,4.154810008374851,1,1.0032660965046551,lasso,0.0,linear,46,0.1918179988861084
3.8303985172691153,0.15042099250634047,3.5355787894379183,4.125218245100312,1,1.0625160340813153,lasso_logistic,0.0,linear,46,1.930088996887207
4.08369104955656,0.08359009564697067,3.9198574726242392,4.247524626488881,1,1.0099980428472326,lasso,0.0,linear,47,0.19485688209533691
3.996833059605721,0.08228063413037282,3.835565980085073,4.158100139126368,1,1.0299753054044998,lasso_logistic,0.0,linear,47,1.7824578285217285
3.9483159204142018,0.18830259447077854,3.579249617056025,4.317382223772379,1,1.0134257600705647,lasso,0.0,linear,48,0.15903425216674805
3.8200027179692735,0.18431918010301654,3.4587437633074094,4.181261672631138,1,1.0569229546451098,lasso_logistic,0.0,linear,48,1.6900370121002197
4.44370682936842,0.20666172790596185,4.0386572856899186,4.848756373046921,0,1.0054048197277203,lasso,0.0,linear,49,0.16335701942443848
4.094147741107018,0.20981434048175776,3.6829191903227487,4.505376291891287,1,1.0343363946145558,lasso_logistic,0.0,linear,49,1.388767957687378
3.820122443796189,0.1451315430330298,3.535669846430726,4.104575041161652,1,1.0178227054712863,lasso,0.0,linear,50,0.17188191413879395
3.8970231212444935,0.14094641113924947,3.620773231661389,4.173273010827598,1,1.0352427976506007,lasso_logistic,0.0,linear,50,1.5042579174041748
3.964914592099358,0.16511829161710748,3.641288687341045,4.288540496857671,1,1.0047245886820122,lasso,0.0,linear,51,0.17620611190795898
4.026265611850541,0.162260414347583,3.708241043612732,4.34429018008835,1,1.0247920712414509,lasso_logistic,0.0,linear,51,1.8285179138183594
3.892405722399296,0.14263607518318266,3.6128441521441106,4.1719672926544815,1,1.0031314758144347,lasso,0.0,linear,52,0.16299009323120117
3.9067188910370203,0.14034603556009095,3.631645715966264,4.181792066107777,1,1.031473561464289,lasso_logistic,0.0,linear,52,1.5141651630401611
3.9749829132478167,0.1874699475525056,3.6075485678612926,4.342417258634341,1,1.017642595786086,lasso,0.0,linear,53,0.1670970916748047
3.9279047892688776,0.18501066032394312,3.5652905582779755,4.29051902025978,1,1.041314326156821,lasso_logistic,0.0,linear,53,1.0674972534179688
3.7735942787883743,0.1875419975613158,3.406018717979497,4.141169839597252,1,1.00109390890114,lasso,0.0,linear,54,0.16602706909179688
3.903975100060703,0.1793160490303017,3.552522102111293,4.255428098010112,1,1.0376165256456937,lasso_logistic,0.0,linear,54,1.5279293060302734
4.001199938790147,0.08654637844729328,3.8315721540410785,4.170827723539214,1,1.0051780280991653,lasso,0.0,linear,55,0.15283417701721191
4.017284413772498,0.08180778925370814,3.8569440931803873,4.177624734364609,1,1.033734660653055,lasso_logistic,0.0,linear,55,1.8228068351745605
3.93993573782012,0.07898811877401785,3.7851218698164733,4.0947496058237665,1,1.004169920325737,lasso,0.0,linear,56,0.18580198287963867
3.9303723334643976,0.07484689355600455,3.783675117739926,4.077069549188869,1,1.0250226430454747,lasso_logistic,0.0,linear,56,2.006335973739624
