estimate,se,ci_lower,ci_upper,covers,r_d,learner,overlap_strength,complexity,seed,elapsed,sample_size
4.001536557874251,0.15669288931153258,3.694424138190126,4.308648977558376,1,1.0457693800858623,xgboost,0.0,linear,15,0.4670591354370117,500
4.072286203748372,0.23996495459694275,3.601963535186575,4.5426088723101685,1,1.0093315137336596,lasso,0.0,linear,16,0.11578011512756348,500
4.075020095908697,0.1695199485557934,3.74276710207826,4.407273089739135,1,1.0763371382710432,xgboost,0.0,linear,16,0.43119001388549805,500
3.638402326426857,0.30845847745572474,3.0338348198875758,4.242969832966137,1,1.0064343075838234,lasso,0.0,linear,17,0.11407017707824707,500
4.1067865486945525,0.17815509722455972,3.7576089744721832,4.455964122916922,1,1.0683654121951016,xgboost,0.0,linear,17,0.41773009300231934,500
3.82617867233937,0.19718389061610478,3.4397053484003193,4.212651996278421,1,1.0097841463213426,lasso,0.0,linear,18,0.11219596862792969,500
3.7084843962788936,0.15758928876300324,3.399615065954125,4.0173537266036625,1,1.0255731228916605,xgboost,0.0,linear,18,0.40416789054870605,500
3.851941591391527,0.2309666203182093,3.399255333936899,4.304627848846154,1,1.004742169447334,lasso,0.0,linear,19,0.11748194694519043,500
3.971240281619081,0.13409536252028778,3.7084182005854744,4.234062362652687,1,1.1027236984613074,xgboost,0.0,linear,19,0.3827049732208252,500
4.422290672315399,0.26193143181032313,3.9089144995481564,4.9356668450826415,1,0.9952663011978105,lasso,0.0,linear,20,0.11381793022155762,500
4.299649729843969,0.1698075250947931,3.966833096354293,4.632466363333645,1,1.0587017657996987,xgboost,0.0,linear,20,0.38805198669433594,500
3.992403307906104,0.16148234259506103,3.6759037322806267,4.308902883531582,1,1.00680030371485,lasso,0.0,linear,21,0.11569714546203613,500
3.9518047839519244,0.1295919202821576,3.697809287511509,4.2058002803923396,1,1.0636974811256927,xgboost,0.0,linear,21,0.3888256549835205,500
3.601272442946259,0.2523467042456898,3.106681991007327,4.095862894885191,1,1.0020713993453352,lasso,0.0,linear,22,0.11619925498962402,500
3.5170513712382285,0.13912720949263357,3.244367051363108,3.789735691113349,0,1.112235054166271,xgboost,0.0,linear,22,0.39489173889160156,500
4.2827557554867175,0.13408449532253974,4.01995497376931,4.545556537204125,0,1.0094753317707539,lasso,0.0,linear,23,0.11694002151489258,500
4.020407427305776,0.1352259708596766,3.755369394646347,4.285445459965206,1,1.0810992633881544,xgboost,0.0,linear,23,0.39533185958862305,500
4.011955444019312,0.29520801513544354,3.4333583664062877,4.590552521632337,1,1.0131274804717898,lasso,0.0,linear,24,0.11478495597839355,500
4.062201154444517,0.1624212722513352,3.743861310508725,4.380540998380308,1,1.053463197785089,xgboost,0.0,linear,24,0.39284706115722656,500
4.035027121370935,0.19195207501477057,3.658807967584254,4.411246275157616,1,1.004854003612282,lasso,0.0,linear,25,0.11743426322937012,500
3.92801888153741,0.1372625087601763,3.6589893079398506,4.197048455134969,1,1.0753487220815074,xgboost,0.0,linear,25,0.38883304595947266,500
3.759038990075305,0.20412475561071128,3.3589618207252707,4.15911615942534,1,1.0059714405696907,lasso,0.0,linear,26,0.11211276054382324,500
3.888828796439964,0.1554685107561844,3.584116114627765,4.193541478252163,1,1.0400672751170261,xgboost,0.0,linear,26,0.3841080665588379,500
4.253945473031843,0.2025819357994045,3.856892174946604,4.650998771117082,1,0.9965026432509587,lasso,0.0,linear,27,0.11082911491394043,500
4.004332350346574,0.13334180000487977,3.7429872247032665,4.2656774759898815,1,1.0548002910871874,xgboost,0.0,linear,27,0.4021289348602295,500
4.171692456262764,0.14023436656190677,3.8968381484066383,4.44654676411889,1,1.0004306595137051,lasso,0.0,linear,28,0.11840415000915527,500
3.9975246522225687,0.13194803762182708,3.738911250653051,4.256138053792086,1,1.0931883549346804,xgboost,0.0,linear,28,0.39916014671325684,500
4.224892901916618,0.11684963061732508,3.9958718342998525,4.453913969533384,1,1.0126678159350049,lasso,0.0,linear,29,0.12123990058898926,500
4.087521692171923,0.11230810257051509,3.8674018559616834,4.307641528382163,1,1.083141332082637,xgboost,0.0,linear,29,0.3973841667175293,500
4.097771028328554,0.13174267930104466,3.8395601216716964,4.3559819349854125,1,1.013741336074537,lasso,0.0,linear,30,0.12119197845458984,500
4.242762118866153,0.1423936031928291,3.963675784979321,4.521848452752986,1,1.102563806630908,xgboost,0.0,linear,30,0.3978230953216553,500
3.9318117617942114,0.23007688909751933,3.480869345488057,4.382754178100366,1,1.011367300904487,lasso,0.0,linear,31,0.1157681941986084,500
3.8213170085004533,0.14646843356055395,3.5342441538497695,4.108389863151137,1,1.1273169714455666,xgboost,0.0,linear,31,0.4610459804534912,500
4.165080157047228,0.1483343064273516,3.8743502587778904,4.455810055316566,1,1.0208234281021258,lasso,0.0,linear,32,0.12546324729919434,500
3.9635813979019394,0.20122373973083174,3.5691901151950476,4.357972680608832,1,1.047916913761284,xgboost,0.0,linear,32,0.44237804412841797,500
3.8389122752263924,0.15085773254142518,3.5432365526558227,4.134587997796962,1,1.0176124392989847,lasso,0.0,linear,33,0.16457819938659668,500
3.876938495943017,0.16845273611398212,3.546777200062382,4.207099791823652,1,1.06226576378853,xgboost,0.0,linear,33,0.5544788837432861,500
3.8435037342949294,0.16280051018996433,3.5244205976578535,4.162586870932005,1,1.017733271919982,lasso,0.0,linear,34,0.12887787818908691,500
